org,process,process_name,include
PHI,OSP3,Outisde Processing 3,FALSE
TOR,OSP3,Outisde Processing 3,FALSE
WIN,OSP3,Outisde Processing 3,FALSE
SGP,OSP3,Outisde Processing 3,FALSE
MXQ,OSP3,Outisde Processing 3,FALSE
MTY,OSP3,Outisde Processing 3,FALSE
MXM,OSP3,Outisde Processing 3,FALSE
MCH,OSP3,Outisde Processing 3,FALSE
ASC,OSP3,Outisde Processing 3,FALSE
ADC,OSP3,Outisde Processing 3,FALSE
ATL,OSP3,Outisde Processing 3,FALSE
WIE,OSP3,Outisde Processing 3,FALSE
ENA,OSP3,Outisde Processing 3,FALSE
ENT,OSP3,Outisde Processing 3,FALSE
LOS,OSP4,Outisde Processing 4,FALSE
STO,OSP4,Outisde Processing 4,FALSE
CHA,OSP4,Outisde Processing 4,FALSE
CLE,OSP4,Outisde Processing 4,FALSE
HAI,OSP4,Outisde Processing 4,TRUE
JVL,OSP4,Outisde Processing 4,FALSE
DAL,OSP4,Outisde Processing 4,FALSE
PHI,OSP4,Outisde Processing 4,FALSE
TOR,OSP4,Outisde Processing 4,FALSE
WIN,OSP4,Outisde Processing 4,FALSE
SGP,OSP4,Outisde Processing 4,FALSE
MXQ,OSP4,Outisde Processing 4,FALSE
MTY,OSP4,Outisde Processing 4,FALSE
MXM,OSP4,Outisde Processing 4,FALSE
MCH,OSP4,Outisde Processing 4,FALSE
ASC,OSP4,Outisde Processing 4,FALSE
ADC,OSP4,Outisde Processing 4,FALSE
ATL,OSP4,Outisde Processing 4,FALSE
WIE,OSP4,Outisde Processing 4,FALSE
ENA,OSP4,Outisde Processing 4,FALSE
ENT,OSP4,Outisde Processing 4,FALSE
LOS,OSP5,Outisde Processing 5,FALSE
STO,OSP5,Outisde Processing 5,FALSE
CHA,OSP5,Outisde Processing 5,FALSE
CLE,OSP5,Outisde Processing 5,FALSE
HAI,OSP5,Outisde Processing 5,TRUE
JVL,OSP5,Outisde Processing 5,FALSE
DAL,OSP5,Outisde Processing 5,FALSE
PHI,OSP5,Outisde Processing 5,FALSE
TOR,OSP5,Outisde Processing 5,FALSE
WIN,OSP5,Outisde Processing 5,FALSE
SGP,OSP5,Outisde Processing 5,FALSE
MXQ,OSP5,Outisde Processing 5,FALSE
MTY,OSP5,Outisde Processing 5,FALSE
MXM,OSP5,Outisde Processing 5,FALSE
MCH,OSP5,Outisde Processing 5,FALSE
ASC,OSP5,Outisde Processing 5,FALSE
ADC,OSP5,Outisde Processing 5,FALSE
ATL,OSP5,Outisde Processing 5,FALSE
WIE,OSP5,Outisde Processing 5,FALSE
ENA,OSP5,Outisde Processing 5,FALSE
ENT,OSP5,Outisde Processing 5,FALSE
LOS,OSP6,Outisde Processing 6,FALSE
STO,OSP6,Outisde Processing 6,FALSE
CHA,OSP6,Outisde Processing 6,FALSE
CLE,OSP6,Outisde Processing 6,FALSE
HAI,OSP6,Outisde Processing 6,TRUE
JVL,OSP6,Outisde Processing 6,FALSE
DAL,OSP6,Outisde Processing 6,FALSE
PHI,OSP6,Outisde Processing 6,FALSE
TOR,OSP6,Outisde Processing 6,FALSE
WIN,OSP6,Outisde Processing 6,FALSE
SGP,OSP6,Outisde Processing 6,FALSE
MXQ,OSP6,Outisde Processing 6,FALSE
MTY,OSP6,Outisde Processing 6,FALSE
MXM,OSP6,Outisde Processing 6,FALSE
MCH,OSP6,Outisde Processing 6,FALSE
ASC,OSP6,Outisde Processing 6,FALSE
ADC,OSP6,Outisde Processing 6,FALSE
ATL,OSP6,Outisde Processing 6,FALSE
WIE,OSP6,Outisde Processing 6,FALSE
ENA,OSP6,Outisde Processing 6,FALSE
ENT,OSP6,Outisde Processing 6,FALSE
LOS,OSP7,Outisde Processing 7,FALSE
STO,OSP7,Outisde Processing 7,FALSE
CHA,OSP7,Outisde Processing 7,FALSE
CLE,OSP7,Outisde Processing 7,FALSE
HAI,OSP7,Outisde Processing 7,TRUE
JVL,OSP7,Outisde Processing 7,FALSE
DAL,OSP7,Outisde Processing 7,FALSE
PHI,OSP7,Outisde Processing 7,FALSE
TOR,OSP7,Outisde Processing 7,FALSE
WIN,OSP7,Outisde Processing 7,FALSE
SGP,OSP7,Outisde Processing 7,FALSE
MXQ,OSP7,Outisde Processing 7,FALSE
MTY,OSP7,Outisde Processing 7,FALSE
MXM,OSP7,Outisde Processing 7,FALSE
MCH,OSP7,Outisde Processing 7,FALSE
ASC,OSP7,Outisde Processing 7,FALSE
ADC,OSP7,Outisde Processing 7,FALSE
ATL,OSP7,Outisde Processing 7,FALSE
WIE,OSP7,Outisde Processing 7,FALSE
ENA,OSP7,Outisde Processing 7,FALSE
ENT,OSP7,Outisde Processing 7,FALSE
LOS,OSP8,Outisde Processing 8,FALSE
STO,OSP8,Outisde Processing 8,FALSE
CHA,OSP8,Outisde Processing 8,FALSE
CLE,OSP8,Outisde Processing 8,FALSE
HAI,OSP8,Outisde Processing 8,TRUE
JVL,OSP8,Outisde Processing 8,FALSE
DAL,OSP8,Outisde Processing 8,FALSE
PHI,OSP8,Outisde Processing 8,FALSE
TOR,OSP8,Outisde Processing 8,FALSE
WIN,OSP8,Outisde Processing 8,FALSE
SGP,OSP8,Outisde Processing 8,FALSE
MXQ,OSP8,Outisde Processing 8,FALSE
MTY,OSP8,Outisde Processing 8,FALSE
MXM,OSP8,Outisde Processing 8,FALSE
MCH,OSP8,Outisde Processing 8,FALSE
ASC,OSP8,Outisde Processing 8,FALSE
ADC,OSP8,Outisde Processing 8,FALSE
ATL,OSP8,Outisde Processing 8,FALSE
WIE,OSP8,Outisde Processing 8,FALSE
ENA,OSP8,Outisde Processing 8,FALSE
ENT,OSP8,Outisde Processing 8,FALSE
LOS,OSP9,Outisde Processing 9,FALSE
STO,OSP9,Outisde Processing 9,FALSE
CHA,OSP9,Outisde Processing 9,FALSE
CLE,OSP9,Outisde Processing 9,FALSE
HAI,OSP9,Outisde Processing 9,TRUE
JVL,OSP9,Outisde Processing 9,FALSE
DAL,OSP9,Outisde Processing 9,FALSE
PHI,OSP9,Outisde Processing 9,FALSE
TOR,OSP9,Outisde Processing 9,FALSE
WIN,OSP9,Outisde Processing 9,FALSE
SGP,OSP9,Outisde Processing 9,FALSE
MXQ,OSP9,Outisde Processing 9,FALSE
MTY,OSP9,Outisde Processing 9,FALSE
MXM,OSP9,Outisde Processing 9,FALSE
MCH,OSP9,Outisde Processing 9,FALSE
ASC,OSP9,Outisde Processing 9,FALSE
ADC,OSP9,Outisde Processing 9,FALSE
ATL,OSP9,Outisde Processing 9,FALSE
WIE,OSP9,Outisde Processing 9,FALSE
ENA,OSP9,Outisde Processing 9,FALSE
ENT,OSP9,Outisde Processing 9,FALSE
LOS,OUTB,Outbound Pick Task,FALSE
STO,OUTB,Outbound Pick Task,FALSE
CHA,OUTB,Outbound Pick Task,FALSE
CLE,OUTB,Outbound Pick Task,FALSE
HAI,OUTB,Outbound Pick Task,TRUE
JVL,OUTB,Outbound Pick Task,FALSE
DAL,OUTB,Outbound Pick Task,FALSE
PHI,OUTB,Outbound Pick Task,FALSE
TOR,OUTB,Outbound Pick Task,FALSE
WIN,OUTB,Outbound Pick Task,FALSE
SGP,OUTB,Outbound Pick Task,FALSE
MXQ,OUTB,Outbound Pick Task,FALSE
MTY,OUTB,Outbound Pick Task,FALSE
MXM,OUTB,Outbound Pick Task,FALSE
MCH,OUTB,Outbound Pick Task,FALSE
ASC,OUTB,Outbound Pick Task,FALSE
ADC,OUTB,Outbound Pick Task,FALSE
ATL,OUTB,Outbound Pick Task,FALSE
WIE,OUTB,Outbound Pick Task,FALSE
ENA,OUTB,Outbound Pick Task,FALSE
ENT,OUTB,Outbound Pick Task,FALSE
LOS,PARC,Parcel Pick Task,FALSE
STO,PARC,Parcel Pick Task,FALSE
CHA,PARC,Parcel Pick Task,FALSE
CLE,PARC,Parcel Pick Task,FALSE
HAI,PARC,Parcel Pick Task,TRUE
JVL,PARC,Parcel Pick Task,FALSE
DAL,PARC,Parcel Pick Task,FALSE
PHI,PARC,Parcel Pick Task,FALSE
TOR,PARC,Parcel Pick Task,FALSE
WIN,PARC,Parcel Pick Task,FALSE
SGP,PARC,Parcel Pick Task,FALSE
MXQ,PARC,Parcel Pick Task,FALSE
MTY,PARC,Parcel Pick Task,FALSE
MXM,PARC,Parcel Pick Task,FALSE
MCH,PARC,Parcel Pick Task,FALSE
ASC,PARC,Parcel Pick Task,FALSE
ADC,PARC,Parcel Pick Task,FALSE
ATL,PARC,Parcel Pick Task,FALSE
WIE,PARC,Parcel Pick Task,FALSE
ENA,PARC,Parcel Pick Task,FALSE
ENT,PARC,Parcel Pick Task,FALSE
LOS,SHP,Shipping,TRUE
STO,SHP,Shipping,TRUE
CHA,SHP,Shipping,TRUE
CLE,SHP,Shipping,TRUE
HAI,SHP,Shipping,TRUE
JVL,SHP,Shipping,TRUE
DAL,SHP,Shipping,TRUE
PHI,SHP,Shipping,TRUE
TOR,SHP,Shipping,TRUE
WIN,SHP,Shipping,TRUE
SGP,SHP,Shipping,TRUE
MXQ,SHP,Shipping,TRUE
MTY,SHP,Shipping,TRUE
MXM,SHP,Shipping,TRUE
MCH,SHP,Shipping,TRUE
ASC,SHP,Shipping,TRUE
ADC,SHP,Shipping,TRUE
ATL,SHP,Shipping,TRUE
WIE,SHP,Shipping,TRUE
ENA,SHP,Shipping,TRUE
ENT,SHP,Shipping,TRUE
LOS,RCV,Receiving,TRUE
STO,RCV,Receiving,TRUE
CHA,RCV,Receiving,TRUE
CLE,RCV,Receiving,TRUE
HAI,RCV,Receiving,TRUE
JVL,RCV,Receiving,TRUE
DAL,RCV,Receiving,TRUE
PHI,RCV,Receiving,TRUE
TOR,RCV,Receiving,TRUE
WIN,RCV,Receiving,TRUE
SGP,RCV,Receiving,TRUE
MXQ,RCV,Receiving,TRUE
MTY,RCV,Receiving,TRUE
MXM,RCV,Receiving,TRUE
MCH,RCV,Receiving,TRUE
ASC,RCV,Receiving,TRUE
ADC,RCV,Receiving,TRUE
ATL,RCV,Receiving,TRUE
WIE,RCV,Receiving,TRUE
ENA,RCV,Receiving,TRUE
ENT,RCV,Receiving,TRUE
LOS,PPS,Pick Pack Ship,TRUE
STO,PPS,Pick Pack Ship,TRUE
CHA,PPS,Pick Pack Ship,TRUE
CLE,PPS,Pick Pack Ship,TRUE
HAI,PPS,Pick Pack Ship,TRUE
JVL,PPS,Pick Pack Ship,TRUE
DAL,PPS,Pick Pack Ship,TRUE
PHI,PPS,Pick Pack Ship,TRUE
TOR,PPS,Pick Pack Ship,TRUE
WIN,PPS,Pick Pack Ship,TRUE
SGP,PPS,Pick Pack Ship,TRUE
MXQ,PPS,Pick Pack Ship,TRUE
MTY,PPS,Pick Pack Ship,TRUE
MXM,PPS,Pick Pack Ship,TRUE
MCH,PPS,Pick Pack Ship,TRUE
ASC,PPS,Pick Pack Ship,TRUE
ADC,PPS,Pick Pack Ship,TRUE
ATL,PPS,Pick Pack Ship,TRUE
WIE,PPS,Pick Pack Ship,TRUE
ENA,PPS,Pick Pack Ship,TRUE
ENT,PPS,Pick Pack Ship,TRUE
LOS,PBS,Plate Band Saw,TRUE
STO,PBS,Plate Band Saw,TRUE
CHA,PBS,Plate Band Saw,TRUE
CLE,PBS,Plate Band Saw,TRUE
HAI,PBS,Plate Band Saw,TRUE
JVL,PBS,Plate Band Saw,TRUE
DAL,PBS,Plate Band Saw,TRUE
PHI,PBS,Plate Band Saw,TRUE
TOR,PBS,Plate Band Saw,TRUE
WIN,PBS,Plate Band Saw,TRUE
SGP,PBS,Plate Band Saw,TRUE
MXQ,PBS,Plate Band Saw,TRUE
MTY,PBS,Plate Band Saw,TRUE
MXM,PBS,Plate Band Saw,TRUE
MCH,PBS,Plate Band Saw,TRUE
ASC,PBS,Plate Band Saw,TRUE
ADC,PBS,Plate Band Saw,TRUE
ATL,PBS,Plate Band Saw,TRUE
WIE,PBS,Plate Band Saw,TRUE
ENA,PBS,Plate Band Saw,TRUE
ENT,PBS,Plate Band Saw,TRUE
LOS,PCS,Plate Cold Saw,FALSE
STO,PCS,Plate Cold Saw,FALSE
CHA,PCS,Plate Cold Saw,FALSE
CLE,PCS,Plate Cold Saw,FALSE
HAI,PCS,Plate Cold Saw,TRUE
JVL,PCS,Plate Cold Saw,FALSE
DAL,PCS,Plate Cold Saw,FALSE
PHI,PCS,Plate Cold Saw,FALSE
TOR,PCS,Plate Cold Saw,FALSE
WIN,PCS,Plate Cold Saw,FALSE
SGP,PCS,Plate Cold Saw,FALSE
MXQ,PCS,Plate Cold Saw,FALSE
MTY,PCS,Plate Cold Saw,FALSE
MXM,PCS,Plate Cold Saw,FALSE
MCH,PCS,Plate Cold Saw,FALSE
ASC,PCS,Plate Cold Saw,FALSE
ADC,PCS,Plate Cold Saw,FALSE
ATL,PCS,Plate Cold Saw,FALSE
WIE,PCS,Plate Cold Saw,FALSE
ENA,PCS,Plate Cold Saw,FALSE
ENT,PCS,Plate Cold Saw,FALSE
LOS,PFC,Flame Cutting,TRUE
STO,PFC,Flame Cutting,TRUE
CHA,PFC,Flame Cutting,TRUE
CLE,PFC,Flame Cutting,TRUE
HAI,PFC,Flame Cutting,TRUE
JVL,PFC,Flame Cutting,TRUE
DAL,PFC,Flame Cutting,TRUE
PHI,PFC,Flame Cutting,TRUE
TOR,PFC,Flame Cutting,TRUE
WIN,PFC,Flame Cutting,TRUE
SGP,PFC,Flame Cutting,TRUE
MXQ,PFC,Flame Cutting,TRUE
MTY,PFC,Flame Cutting,TRUE
MXM,PFC,Flame Cutting,TRUE
MCH,PFC,Flame Cutting,TRUE
ASC,PFC,Flame Cutting,TRUE
ADC,PFC,Flame Cutting,TRUE
ATL,PFC,Flame Cutting,TRUE
WIE,PFC,Flame Cutting,TRUE
ENA,PFC,Flame Cutting,TRUE
ENT,PFC,Flame Cutting,TRUE
LOS,PFL,Plate Flattening,FALSE
STO,PFL,Plate Flattening,FALSE
CHA,PFL,Plate Flattening,FALSE
CLE,PFL,Plate Flattening,FALSE
HAI,PFL,Plate Flattening,TRUE
JVL,PFL,Plate Flattening,FALSE
DAL,PFL,Plate Flattening,FALSE
PHI,PFL,Plate Flattening,FALSE
TOR,PFL,Plate Flattening,FALSE
WIN,PFL,Plate Flattening,FALSE
SGP,PFL,Plate Flattening,FALSE
MXQ,PFL,Plate Flattening,FALSE
MTY,PFL,Plate Flattening,FALSE
MXM,PFL,Plate Flattening,FALSE
MCH,PFL,Plate Flattening,FALSE
ASC,PFL,Plate Flattening,FALSE
ADC,PFL,Plate Flattening,FALSE
ATL,PFL,Plate Flattening,FALSE
WIE,PFL,Plate Flattening,FALSE
ENA,PFL,Plate Flattening,FALSE
ENT,PFL,Plate Flattening,FALSE
LOS,PKG,Packaging,FALSE
STO,PKG,Packaging,FALSE
CHA,PKG,Packaging,FALSE
CLE,PKG,Packaging,FALSE
JVL,PKG,Packaging,FALSE
DAL,PKG,Packaging,FALSE
PHI,PKG,Packaging,FALSE
TOR,PKG,Packaging,FALSE
ASC,PPC,Plasma Cutting,TRUE
ADC,PPC,Plasma Cutting,TRUE
ATL,PPC,Plasma Cutting,TRUE
WIE,PPC,Plasma Cutting,TRUE
ENA,PPC,Plasma Cutting,TRUE
ENT,PPC,Plasma Cutting,TRUE
LOS,PRAT,Prat Bar Processing Cell,TRUE
STO,PRAT,Prat Bar Processing Cell,TRUE
CHA,PRAT,Prat Bar Processing Cell,TRUE
CLE,PRAT,Prat Bar Processing Cell,TRUE
HAI,PRAT,Prat Bar Processing Cell,TRUE
JVL,PRAT,Prat Bar Processing Cell,TRUE
DAL,PRAT,Prat Bar Processing Cell,TRUE
PHI,PRAT,Prat Bar Processing Cell,TRUE
TOR,PRAT,Prat Bar Processing Cell,TRUE
WIN,PRAT,Prat Bar Processing Cell,TRUE
SGP,PRAT,Prat Bar Processing Cell,TRUE
MXQ,PRAT,Prat Bar Processing Cell,TRUE
MTY,PRAT,Prat Bar Processing Cell,TRUE
MXM,PRAT,Prat Bar Processing Cell,TRUE
MCH,PRAT,Prat Bar Processing Cell,TRUE
ASC,PRAT,Prat Bar Processing Cell,TRUE
ADC,PRAT,Prat Bar Processing Cell,TRUE
ATL,PRAT,Prat Bar Processing Cell,TRUE
WIE,PRAT,Prat Bar Processing Cell,TRUE
ENA,PRAT,Prat Bar Processing Cell,TRUE
ENT,PRAT,Prat Bar Processing Cell,TRUE
LOS,PRE,Pre-heat,FALSE
STO,PRE,Pre-heat,FALSE
CHA,PRE,Pre-heat,FALSE
CLE,PRE,Pre-heat,FALSE
HAI,PRE,Pre-heat,TRUE
JVL,PRE,Pre-heat,FALSE
DAL,PRE,Pre-heat,FALSE
PHI,PRE,Pre-heat,FALSE
TOR,PRE,Pre-heat,FALSE
WIN,PRE,Pre-heat,FALSE
SGP,PRE,Pre-heat,FALSE
MXQ,PRE,Pre-heat,FALSE
MTY,PRE,Pre-heat,FALSE
MXM,PRE,Pre-heat,FALSE
MCH,PRE,Pre-heat,FALSE
ASC,PRE,Pre-heat,FALSE
ADC,PRE,Pre-heat,FALSE
ATL,PRE,Pre-heat,FALSE
WIE,PRE,Pre-heat,FALSE
ENA,PRE,Pre-heat,FALSE
ENT,PRE,Pre-heat,FALSE
LOS,PRG,Programming,FALSE
STO,PRG,Programming,FALSE
CHA,PRG,Programming,FALSE
CLE,PRG,Programming,FALSE
HAI,PRG,Programming,TRUE
JVL,PRG,Programming,FALSE
DAL,PRG,Programming,FALSE
PHI,PRG,Programming,FALSE
TOR,PRG,Programming,FALSE
WIN,PRG,Programming,FALSE
SGP,PRG,Programming,FALSE
MXQ,PRG,Programming,FALSE
MTY,PRG,Programming,FALSE
MXM,PRG,Programming,FALSE
MCH,PRG,Programming,FALSE
ASC,PRG,Programming,FALSE
ADC,PRG,Programming,FALSE
ATL,PRG,Programming,FALSE
WIE,PRG,Programming,FALSE
ENA,PRG,Programming,FALSE
ENT,PRG,Programming,FALSE
LOS,PVC,Protective Vinyl Coating,FALSE
STO,PVC,Protective Vinyl Coating,FALSE
CHA,PVC,Protective Vinyl Coating,FALSE
CLE,PVC,Protective Vinyl Coating,FALSE
HAI,PVC,Protective Vinyl Coating,TRUE
JVL,PVC,Protective Vinyl Coating,FALSE
DAL,PVC,Protective Vinyl Coating,FALSE
PHI,PVC,Protective Vinyl Coating,FALSE
TOR,PVC,Protective Vinyl Coating,FALSE
WIN,PVC,Protective Vinyl Coating,FALSE
SGP,PVC,Protective Vinyl Coating,FALSE
MXQ,PVC,Protective Vinyl Coating,FALSE
MTY,PVC,Protective Vinyl Coating,FALSE
MXM,PVC,Protective Vinyl Coating,FALSE
MCH,PVC,Protective Vinyl Coating,FALSE
ASC,PVC,Protective Vinyl Coating,FALSE
ADC,PVC,Protective Vinyl Coating,FALSE
ATL,PVC,Protective Vinyl Coating,FALSE
WIE,PVC,Protective Vinyl Coating,FALSE
ENA,PVC,Protective Vinyl Coating,FALSE
ENT,PVC,Protective Vinyl Coating,FALSE
LOS,PVC2,Protective Vinyl Coating,FALSE
STO,PVC2,Protective Vinyl Coating,FALSE
CHA,PVC2,Protective Vinyl Coating,FALSE
CLE,PVC2,Protective Vinyl Coating,FALSE
HAI,PVC2,Protective Vinyl Coating,TRUE
JVL,PVC2,Protective Vinyl Coating,FALSE
DAL,PVC2,Protective Vinyl Coating,FALSE
PHI,PVC2,Protective Vinyl Coating,FALSE
TOR,PVC2,Protective Vinyl Coating,FALSE
WIN,PVC2,Protective Vinyl Coating,FALSE
SGP,PVC2,Protective Vinyl Coating,FALSE
MXQ,PVC2,Protective Vinyl Coating,FALSE
MTY,PVC2,Protective Vinyl Coating,FALSE
MXM,PVC2,Protective Vinyl Coating,FALSE
MCH,PVC2,Protective Vinyl Coating,FALSE
ASC,PVC2,Protective Vinyl Coating,FALSE
ADC,PVC2,Protective Vinyl Coating,FALSE
ATL,PVC2,Protective Vinyl Coating,FALSE
WIE,PVC2,Protective Vinyl Coating,FALSE
ENA,PVC2,Protective Vinyl Coating,FALSE
ENT,PVC2,Protective Vinyl Coating,FALSE
LOS,Q&T,Quench & Temper,FALSE
STO,Q&T,Quench & Temper,FALSE
CHA,Q&T,Quench & Temper,FALSE
CLE,Q&T,Quench & Temper,FALSE
HAI,Q&T,Quench & Temper,TRUE
JVL,Q&T,Quench & Temper,FALSE
DAL,Q&T,Quench & Temper,FALSE
PHI,Q&T,Quench & Temper,FALSE
TOR,Q&T,Quench & Temper,FALSE
WIN,Q&T,Quench & Temper,FALSE
SGP,Q&T,Quench & Temper,FALSE
MXQ,Q&T,Quench & Temper,FALSE
MTY,Q&T,Quench & Temper,FALSE
MXM,Q&T,Quench & Temper,FALSE
MCH,Q&T,Quench & Temper,FALSE
ASC,Q&T,Quench & Temper,FALSE
ADC,Q&T,Quench & Temper,FALSE
ATL,Q&T,Quench & Temper,FALSE
WIE,Q&T,Quench & Temper,FALSE
ENA,Q&T,Quench & Temper,FALSE
ENT,Q&T,Quench & Temper,FALSE
LOS,QDT,Quench & Double Temper,FALSE
STO,QDT,Quench & Double Temper,FALSE
CHA,QDT,Quench & Double Temper,FALSE
CLE,QDT,Quench & Double Temper,FALSE
HAI,QDT,Quench & Double Temper,TRUE
JVL,QDT,Quench & Double Temper,FALSE
DAL,QDT,Quench & Double Temper,FALSE
PHI,QDT,Quench & Double Temper,FALSE
TOR,QDT,Quench & Double Temper,FALSE
WIN,QDT,Quench & Double Temper,FALSE
SGP,QDT,Quench & Double Temper,FALSE
MXQ,QDT,Quench & Double Temper,FALSE
MTY,QDT,Quench & Double Temper,FALSE
MXM,QDT,Quench & Double Temper,FALSE
MCH,QDT,Quench & Double Temper,FALSE
ASC,QDT,Quench & Double Temper,FALSE
ADC,QDT,Quench & Double Temper,FALSE
ATL,QDT,Quench & Double Temper,FALSE
WIE,QDT,Quench & Double Temper,FALSE
ENA,QDT,Quench & Double Temper,FALSE
ENT,QDT,Quench & Double Temper,FALSE
LOS,QT1,Quench & Temper,FALSE
STO,QT1,Quench & Temper,FALSE
CHA,QT1,Quench & Temper,FALSE
CLE,QT1,Quench & Temper,FALSE
HAI,QT1,Quench & Temper,TRUE
JVL,QT1,Quench & Temper,FALSE
DAL,QT1,Quench & Temper,FALSE
PHI,QT1,Quench & Temper,FALSE
TOR,QT1,Quench & Temper,FALSE
WIN,QT1,Quench & Temper,FALSE
SGP,QT1,Quench & Temper,FALSE
MXQ,QT1,Quench & Temper,FALSE
MTY,QT1,Quench & Temper,FALSE
MXM,QT1,Quench & Temper,FALSE
MCH,QT1,Quench & Temper,FALSE
ASC,QT1,Quench & Temper,FALSE
ADC,QT1,Quench & Temper,FALSE
ATL,QT1,Quench & Temper,FALSE
WIE,QT1,Quench & Temper,FALSE
ENA,QT1,Quench & Temper,FALSE
ENT,QT1,Quench & Temper,FALSE
LOS,QT2,Quench & Temper,FALSE
STO,QT2,Quench & Temper,FALSE
CHA,QT2,Quench & Temper,FALSE
CLE,QT2,Quench & Temper,FALSE
HAI,QT2,Quench & Temper,TRUE
JVL,QT2,Quench & Temper,FALSE
DAL,QT2,Quench & Temper,FALSE
PHI,QT2,Quench & Temper,FALSE
TOR,QT2,Quench & Temper,FALSE
WIN,QT2,Quench & Temper,FALSE
SGP,QT2,Quench & Temper,FALSE
MXQ,QT2,Quench & Temper,FALSE
MTY,QT2,Quench & Temper,FALSE
MXM,QT2,Quench & Temper,FALSE
MCH,QT2,Quench & Temper,FALSE
ASC,QT2,Quench & Temper,FALSE
ADC,QT2,Quench & Temper,FALSE
ATL,QT2,Quench & Temper,FALSE
WIE,QT2,Quench & Temper,FALSE
ENA,QT2,Quench & Temper,FALSE
ENT,QT2,Quench & Temper,FALSE
LOS,ROTO,RotoTest,FALSE
STO,ROTO,RotoTest,FALSE
CHA,ROTO,RotoTest,FALSE
CLE,ROTO,RotoTest,FALSE
