item,wpl_uom,wpl
700075,LBS_PER_FT,2.6676
700076,LBS_PER_FT,2.6676
700077,LBS_PER_FT,2.6676
700078,LBS_PER_FT,3.3768
700079,LBS_PER_FT,4.1748
700080,LBS_PER_FT,4.1748
700081,LBS_PER_FT,4.176
700082,LBS_PER_FT,4.1748
700083,LBS_PER_FT,4.1748
700084,LBS_PER_FT,4.1748
700085,LBS_PER_FT,4.2132
700086,LBS_PER_FT,6.0144
700087,LBS_PER_FT,8.1708
700088,LBS_PER_FT,8.1708
700089,LBS_PER_FT,9.397
700090,LBS_PER_FT,10.68
700091,LBS_PER_FT,15.0804
700092,LBS_PER_FT,15.0804
700093,LBS_PER_FT,22.0536
700094,LBS_PER_FT,24.0144
700095,LBS_PER_FT,0.3756
700096,LBS_PER_FT,0.5112
700097,LBS_PER_FT,0.5124
700098,LBS_PER_FT,0.5388
700099,LBS_PER_FT,54.0696
700100,LBS_PER_FT,54.0696
700101,LBS_PER_FT,68.22
700102,LBS_PER_FT,0.6672
700103,LBS_PER_FT,1.0752
700104,LBS_PER_FT,1.0536
700105,LBS_PER_FT,130.8
700106,LBS_PER_FT,1.5
700107,LBS_PER_FT,1.5024
700108,LBS_PER_FT,0.5172
700109,LBS_PER_FT,0.5352
700110,LBS_PER_FT,1.0764
700111,LBS_PER_FT,3.4128
700112,LBS_PER_FT,6.0672
700113,LBS_PER_FT,42.766
700114,LBS_PER_FT,96.12
700115,LBS_PER_FT,1.0416
700116,LBS_PER_FT,1.2636
700117,LBS_PER_FT,222.6396
700118,LBS_PER_FT,1.60255
700119,LBS_PER_FT,28.2096
700120,LBS_PER_FT,37.5504
700121,LBS_PER_FT,5.1
700122,LBS_PER_FT,25.8336
700123,LBS_PER_FT,3.3336
700124,LBS_PER_FT,2.5836
700125,LBS_PER_FT,5.238
700126,LBS_PER_FT,6.8064
700127,LBS_PER_FT,13.6344
700128,LBS_PER_FT,12.7776
700129,LBS_PER_FT,15.3
700130,LBS_PER_FT,1.0608
700131,LBS_PER_FT,2.6193
700132,LBS_PER_FT,175.1604
700133,LBS_PER_FT,0.4788
700134,LBS_PER_FT,3.492
700135,LBS_PER_FT,0.8004
700136,LBS_PER_FT,1.329
700137,LBS_PER_FT,1.9176
700138,LBS_PER_FT,7.0908
700139,LBS_PER_FT,25.6656
700140,LBS_PER_FT,14.1816
700141,LBS_PER_FT,15.4536
700142,LBS_PER_FT,11.1372
700144,LBS_PER_FT,92.4996
700145,LBS_PER_FT,103.844
700147,LBS_PER_FT,2.0004
700148,LBS_PER_FT,14.42
700150,LBS_PER_FT,15.4164
700152,LBS_PER_FT,131.28
700153,LBS_PER_FT,70.2
700156,LBS_PER_FT,6
700158,LBS_PER_FT,59.0004
700160,LBS_PER_FT,24.24
700162,LBS_PER_FT,0.6864
700163,LBS_PER_FT,1.3296
700182,LBS_PER_FT,3.3996
700187,LBS_PER_FT,5.2596
700188,LBS_PER_FT,6.5004
700190,LBS_PER_FT,7.3104
700193,LBS_PER_FT,0.2652
700199,LBS_PER_FT,1.1766
700206,LBS_PER_FT,0.672
700209,LBS_PER_FT,1.1496
700215,LBS_PER_FT,3.8196
700217,LBS_PER_FT,4.7196
700225,LBS_PER_FT,0.5016
700228,LBS_PER_FT,1.3152
700229,LBS_PER_FT,4.2024
700230,LBS_PER_FT,0.414
700231,LBS_PER_FT,0.6996
700233,LBS_PER_FT,1.2204
700234,LBS_PER_FT,1.41
700235,LBS_PER_FT,1.4904
700236,LBS_PER_FT,2.0004
700242,LBS_PER_FT,3.3696
700243,LBS_PER_FT,3.5904
700246,LBS_PER_FT,5.9904
700248,LBS_PER_FT,0.0936
700249,LBS_PER_FT,0.1356
700250,LBS_PER_FT,0.1836
700253,LBS_PER_FT,0.4536
700254,LBS_PER_FT,0.6336
700255,LBS_PER_FT,0.5904
700257,LBS_PER_FT,11.55
700258,LBS_PER_FT,0.2376
700261,LBS_PER_FT,1.4844
700266,LBS_PER_FT,4.7712
700267,LBS_PER_FT,10.1496
700270,LBS_PER_FT,28.7496
700271,LBS_PER_FT,34.2096
700273,LBS_PER_FT,46.5696
700274,LBS_PER_FT,0.5352
700275,LBS_PER_FT,0.7224
700276,LBS_PER_FT,0.954
700277,LBS_PER_FT,0.942
700278,LBS_PER_FT,0.954
700280,LBS_PER_FT,1.0716
700282,LBS_PER_FT,1.193
700283,LBS_PER_FT,1.1904
700286,LBS_PER_FT,1.343
700287,LBS_PER_FT,1.3296
700288,LBS_PER_FT,1.4904
700291,LBS_PER_FT,1.4904
700294,LBS_PER_FT,1.473
700297,LBS_PER_FT,1.77
700301,LBS_PER_FT,1.8396
700306,LBS_PER_FT,2.121
700309,LBS_PER_FT,2.1204
700313,LBS_PER_FT,2.4804
700314,LBS_PER_FT,2.4804
700316,LBS_PER_FT,2.5596
700319,LBS_PER_FT,2.8896
700324,LBS_PER_FT,3.7716
700325,LBS_PER_FT,3.8004
700328,LBS_PER_FT,3.77
700331,LBS_PER_FT,4.2504
700334,LBS_PER_FT,4.7604
700336,LBS_PER_FT,4.771
700337,LBS_PER_FT,5.0796
700338,LBS_PER_FT,5.3004
700342,LBS_PER_FT,5.88
700348,LBS_PER_FT,5.89
700350,LBS_PER_FT,0.06
700351,LBS_PER_FT,6.48
700358,LBS_PER_FT,8.55
700368,LBS_PER_FT,9.9744
700373,LBS_PER_FT,11.64
700376,LBS_PER_FT,11.64
700377,LBS_PER_FT,13.3596
700379,LBS_PER_FT,13.3596
700381,LBS_PER_FT,0.1344
700385,LBS_PER_FT,15.21
700388,LBS_PER_FT,17.1696
700389,LBS_PER_FT,17.024
700392,LBS_PER_FT,19.2396
700397,LBS_PER_FT,21.265
700399,LBS_PER_FT,23.76
700401,LBS_PER_FT,23.76
700402,LBS_PER_FT,23.562
700404,LBS_PER_FT,0.2376
700408,LBS_PER_FT,0.2376
700410,LBS_PER_FT,0.2376
700412,LBS_PER_FT,0.2376
700413,LBS_PER_FT,24.9504
700420,LBS_PER_FT,0.3024
700424,LBS_PER_FT,34.2096
700425,LBS_PER_FT,34.2096
700427,LBS_PER_FT,0.3708
700429,LBS_PER_FT,0.3708
700432,LBS_PER_FT,0.3708
700437,LBS_PER_FT,46.5696
700439,LBS_PER_FT,53.0148
700440,LBS_PER_FT,0.5352
700441,LBS_PER_FT,0.5352
700444,LBS_PER_FT,0.7296
700446,LBS_PER_FT,0.7296
700450,LBS_PER_FT,8.46
700451,LBS_PER_FT,12.7752
700452,LBS_PER_FT,5.7144
700453,LBS_PER_FT,22.854
700454,LBS_PER_FT,0.9228
700455,LBS_PER_FT,3.7704
700456,LBS_PER_FT,14.778
700457,LBS_PER_FT,0.229
700458,LBS_PER_FT,8.4804
700459,LBS_PER_FT,22.6104
700460,LBS_PER_FT,0.5196
700463,LBS_PER_FT,1.0224
700480,LBS_PER_FT,2.25
700485,LBS_PER_FT,2.628
700491,LBS_PER_FT,3.3204
700499,LBS_PER_FT,4.4004
700506,LBS_PER_FT,5.4804
700520,LBS_PER_FT,9.75
700543,LBS_PER_FT,25.3668
700551,LBS_PER_FT,33.251
700566,LBS_PER_FT,62.89
700572,LBS_PER_FT,0.8796
700576,LBS_PER_FT,1.1928
700579,LBS_PER_FT,48.548
700583,LBS_PER_FT,1.4724
700590,LBS_PER_FT,2.0772
700591,LBS_PER_FT,2.082
700592,LBS_PER_FT,2.1696
700594,LBS_PER_FT,0.0216
700598,LBS_PER_FT,3.3792
700609,LBS_PER_FT,4.4004
700611,LBS_PER_FT,4.937
700615,LBS_PER_FT,0.9996
700626,LBS_PER_FT,11.31
700628,LBS_PER_FT,13.254
700629,LBS_PER_FT,12.9936
700632,LBS_PER_FT,15.0792
700636,LBS_PER_FT,0.176
700639,LBS_PER_FT,19.0848
700648,LBS_PER_FT,33
700649,LBS_PER_FT,33.27
700650,LBS_PER_FT,36.8196
700657,LBS_PER_FT,0.437
700662,LBS_PER_FT,0.612
700666,LBS_PER_FT,0.06
700667,LBS_PER_FT,1.344
700668,LBS_PER_FT,11.6604
700669,LBS_PER_FT,0.1356
700670,LBS_PER_FT,15.2232
700671,LBS_PER_FT,19.4856
700672,LBS_PER_FT,21.63
700673,LBS_PER_FT,0.9504
700675,LBS_PER_FT,1.2048
700678,LBS_PER_FT,1.4796
700679,LBS_PER_FT,1.4888
700680,LBS_PER_FT,1.782
700681,LBS_PER_FT,2.1439
700683,LBS_PER_FT,2.91
700684,LBS_PER_FT,2.9184
700685,LBS_PER_FT,3.8004
700689,LBS_PER_FT,4.7951
700690,LBS_PER_FT,5.3604
700693,LBS_PER_FT,6.9456
700694,LBS_PER_FT,7.1904
700696,LBS_PER_FT,8.5596
700697,LBS_PER_FT,10.054
700699,LBS_PER_FT,11.64
700700,LBS_PER_FT,11.64
700701,LBS_PER_FT,13.3596
700707,LBS_PER_FT,15.2004
700708,LBS_PER_FT,17.1588
700709,LBS_PER_FT,19.2396
700712,LBS_PER_FT,21.4404
700713,LBS_PER_FT,23.76
700717,LBS_PER_FT,23.55
700720,LBS_PER_FT,0.2328
700721,LBS_PER_FT,0.2352
700723,LBS_PER_FT,0.2376
700725,LBS_PER_FT,31.8168
700728,LBS_PER_FT,0.536
700729,LBS_PER_FT,60.8196
700730,LBS_PER_FT,0.9504
700732,LBS_PER_FT,0.9504
700737,LBS_PER_FT,1.2732
700746,LBS_PER_FT,1.8
700747,LBS_PER_FT,1.8
700748,LBS_PER_FT,2.1396
700757,LBS_PER_FT,2.19
700759,LBS_PER_FT,2.5104
700760,LBS_PER_FT,2.91
700762,LBS_PER_FT,2.91
700765,LBS_PER_FT,3.808
700767,LBS_PER_FT,3.8004
700768,LBS_PER_FT,3.808
700771,LBS_PER_FT,4.29
700772,LBS_PER_FT,4.819
700773,LBS_PER_FT,4.8096
700777,LBS_PER_FT,5.949
700780,LBS_PER_FT,5.94
700782,LBS_PER_FT,0.0588
700783,LBS_PER_FT,0.0588
700786,LBS_PER_FT,6.5496
700790,LBS_PER_FT,7.8756
700791,LBS_PER_FT,8.55
700792,LBS_PER_FT,8.55
700796,LBS_PER_FT,0.0924
700797,LBS_PER_FT,9.7848
700798,LBS_PER_FT,9.7848
700800,LBS_PER_FT,10.83
700801,LBS_PER_FT,11.64
700812,LBS_PER_FT,17.194
700813,LBS_PER_FT,17.1696
700814,LBS_PER_FT,0.1824
700819,LBS_PER_FT,21.477
700820,LBS_PER_FT,21.4404
700822,LBS_PER_FT,23.76
700824,LBS_PER_FT,0.2376
700826,LBS_PER_FT,0.2328
700828,LBS_PER_FT,26.237
700829,LBS_PER_FT,26.19
700832,LBS_PER_FT,30.1464
700835,LBS_PER_FT,34.2096
700839,LBS_PER_FT,33.9288
700840,LBS_PER_FT,0.3708
700841,LBS_PER_FT,0.3722
700843,LBS_PER_FT,40.218
700845,LBS_PER_FT,0.535
700847,LBS_PER_FT,0.5352
700850,LBS_PER_FT,0.5352
700854,LBS_PER_FT,60.8196
700855,LBS_PER_FT,60.8196
700856,LBS_PER_FT,61.525
700858,LBS_PER_FT,0.4356
700860,LBS_PER_FT,7.2804
700861,LBS_PER_FT,1.5156
700863,LBS_PER_FT,3
700864,LBS_PER_FT,2.4
700865,LBS_PER_FT,6
700866,LBS_PER_FT,3.7572
700867,LBS_PER_FT,3
700868,LBS_PER_FT,4.5
700869,LBS_PER_FT,4.5
700870,LBS_PER_FT,4.95
700871,LBS_PER_FT,6.3
700872,LBS_PER_FT,5.4
700873,LBS_PER_FT,5.4
700874,LBS_PER_FT,8.1636
700876,LBS_PER_FT,7.2
700878,LBS_PER_FT,9.15
700879,LBS_PER_FT,11.7936
700880,LBS_PER_FT,10.8
700882,LBS_PER_FT,6
700883,LBS_PER_FT,7.2
700884,LBS_PER_FT,7.2
700886,LBS_PER_FT,12
700887,LBS_PER_FT,14.4
700888,LBS_PER_FT,19.35
700889,LBS_PER_FT,8.1
700890,LBS_PER_FT,8.1
700891,LBS_PER_FT,9.828
700892,LBS_PER_FT,11.25
700893,LBS_PER_FT,13.5
700894,LBS_PER_FT,13.5
700895,LBS_PER_FT,12
700897,LBS_PER_FT,12
700898,LBS_PER_FT,18
700900,LBS_PER_FT,14.9676
700901,LBS_PER_FT,12.6
700902,LBS_PER_FT,19.8
700904,LBS_PER_FT,23.5872
700905,LBS_PER_FT,21.7716
700906,LBS_PER_FT,21.7716
700910,LBS_PER_FT,21.7716
700911,LBS_PER_FT,21.0756
700912,LBS_PER_FT,26.3304
700913,LBS_PER_FT,27.33
700914,LBS_PER_FT,25.2
700916,LBS_PER_FT,24
700917,LBS_PER_FT,27
700920,LBS_PER_FT,3.6
700921,LBS_PER_FT,1.4784
700922,LBS_PER_FT,1.5756
700931,LBS_PER_FT,3.6
700934,LBS_PER_FT,2.646
700936,LBS_PER_FT,3.3756
700939,LBS_PER_FT,5.2584
700942,LBS_PER_FT,6
700943,LBS_PER_FT,6.048
700949,LBS_PER_FT,4.5
700951,LBS_PER_FT,5.4
700952,LBS_PER_FT,5.4
700954,LBS_PER_FT,7.2576
700955,LBS_PER_FT,7.2576
700956,LBS_PER_FT,9
700959,LBS_PER_FT,5.25
700962,LBS_PER_FT,5.25
700966,LBS_PER_FT,4.2
700972,LBS_PER_FT,0.1416
700981,LBS_PER_FT,5.4
700983,LBS_PER_FT,6
700984,LBS_PER_FT,8.4
700989,LBS_PER_FT,10.8
701000,LBS_PER_FT,14.4
701001,LBS_PER_FT,8.1
701005,LBS_PER_FT,16.632
701021,LBS_PER_FT,14.4
701024,LBS_PER_FT,19.9584
701026,LBS_PER_FT,0.2316
701027,LBS_PER_FT,0.1884
701028,LBS_PER_FT,0.1884
701032,LBS_PER_FT,19.0896
701033,LBS_PER_FT,19.0896
701037,LBS_PER_FT,0.5628
701038,LBS_PER_FT,0.6756
701046,LBS_PER_FT,24
701048,LBS_PER_FT,28.8
701052,LBS_PER_FT,0.5256
701064,LBS_PER_FT,1.8
701067,LBS_PER_FT,0.5628
701073,LBS_PER_FT,2.25
701079,LBS_PER_FT,0.9
701089,LBS_PER_FT,1.9404
701090,LBS_PER_FT,7.2
701091,LBS_PER_FT,1.4604
701092,LBS_PER_FT,1.7496
701093,LBS_PER_FT,2.0988
701094,LBS_PER_FT,2.5728
701095,LBS_PER_FT,5.184
701096,LBS_PER_FT,0.1692
701097,LBS_PER_FT,0.294
701098,LBS_PER_FT,18
701099,LBS_PER_FT,0.72
701100,LBS_PER_FT,0.864
701101,LBS_PER_FT,0.588
701102,LBS_PER_FT,1.176
701103,LBS_PER_FT,0.864
701104,LBS_PER_FT,4.8
701105,LBS_PER_FT,0.4512
701106,LBS_PER_FT,0.3
701107,LBS_PER_FT,0.9
701109,LBS_PER_FT,2.2056
701110,LBS_PER_FT,1.746
701119,LBS_PER_FT,4.2
701123,LBS_PER_FT,4.8
701124,LBS_PER_FT,4.8
701127,LBS_PER_FT,8.4
701129,LBS_PER_FT,3
701134,LBS_PER_FT,9
701135,LBS_PER_FT,13.23
701137,LBS_PER_FT,0.1128
701154,LBS_PER_FT,8.1
701184,LBS_PER_FT,17.64
701186,LBS_PER_FT,0.1884
701198,LBS_PER_FT,1.35
701213,LBS_PER_FT,0.282
701220,LBS_PER_FT,1.5024
701222,LBS_PER_FT,16.464
701224,LBS_PER_FT,0.2808
701255,LBS_PER_FT,6.48
701257,LBS_PER_FT,9.114
701263,LBS_PER_FT,1.35
701269,LBS_PER_FT,2.4
701277,LBS_PER_FT,0.9408
701278,LBS_PER_FT,45.8796
701279,LBS_PER_FT,52.92
701280,LBS_PER_FT,0.5628
701289,LBS_PER_FT,1.3128
701290,LBS_PER_FT,7.5
701314,LBS_PER_FT,1.5
701315,LBS_PER_FT,1.8264
701316,LBS_PER_FT,8.2464
701317,LBS_PER_FT,7.2
701318,LBS_PER_FT,0.3756
701319,LBS_PER_FT,1.47
701320,LBS_PER_FT,1.2
701321,LBS_PER_FT,1.2192
701322,LBS_PER_FT,4.8
701323,LBS_PER_FT,2.94
701324,LBS_PER_FT,0.522
701325,LBS_PER_FT,0.941
701326,LBS_PER_FT,0.9
701327,LBS_PER_FT,4.8
701333,LBS_PER_FT,14.7024
701334,LBS_PER_FT,1.5
701335,LBS_PER_FT,1.8
701336,LBS_PER_FT,2.1204
701337,LBS_PER_FT,3
701338,LBS_PER_FT,3
701339,LBS_PER_FT,2.4
701340,LBS_PER_FT,4.2
701341,LBS_PER_FT,3.636
701342,LBS_PER_FT,7.2696
701343,LBS_PER_FT,9.7068
701344,LBS_PER_FT,4.0032
701345,LBS_PER_FT,2.2752
701346,LBS_PER_FT,2.25
701347,LBS_PER_FT,3.2196
701348,LBS_PER_FT,3.5201
701349,LBS_PER_FT,3.75
701350,LBS_PER_FT,3.75
701351,LBS_PER_FT,3.03
701356,LBS_PER_FT,7.5
701357,LBS_PER_FT,9
701358,LBS_PER_FT,5.2044
701359,LBS_PER_FT,2.8848
701360,LBS_PER_FT,4.0956
701362,LBS_PER_FT,4.5
701364,LBS_PER_FT,5.004
701367,LBS_PER_FT,5.9136
701368,LBS_PER_FT,6.8244
701370,LBS_PER_FT,7.2792
701371,LBS_PER_FT,7.2792
701372,LBS_PER_FT,10.008
701374,LBS_PER_FT,10.8
701375,LBS_PER_FT,7.3824
701376,LBS_PER_FT,4.77
701377,LBS_PER_FT,4.7808
701378,LBS_PER_FT,5.25
701379,LBS_PER_FT,5.25
701380,LBS_PER_FT,5.76
701381,LBS_PER_FT,4.2
701382,LBS_PER_FT,4.1976
701385,LBS_PER_FT,6.2988
701386,LBS_PER_FT,6.2988
701388,LBS_PER_FT,8.4
701389,LBS_PER_FT,8.5632
701390,LBS_PER_FT,8.5632
701392,LBS_PER_FT,10.6152
701393,LBS_PER_FT,5.0796
701395,LBS_PER_FT,6
701398,LBS_PER_FT,6
701399,LBS_PER_FT,6
701400,LBS_PER_FT,8.1888
701401,LBS_PER_FT,8.484
701402,LBS_PER_FT,7.2
701406,LBS_PER_FT,9.7056
701408,LBS_PER_FT,9.6
701409,LBS_PER_FT,9.744
701410,LBS_PER_FT,12.12
701411,LBS_PER_FT,12.1176
701412,LBS_PER_FT,15.6
701413,LBS_PER_FT,14.544
701414,LBS_PER_FT,14.4
701415,LBS_PER_FT,14.544
701416,LBS_PER_FT,6.75
701417,LBS_PER_FT,9.5544
701418,LBS_PER_FT,10.8
701419,LBS_PER_FT,10.8
701420,LBS_PER_FT,8.34
701428,LBS_PER_FT,9
701429,LBS_PER_FT,9.09
701432,LBS_PER_FT,13.5
701434,LBS_PER_FT,12
701436,LBS_PER_FT,15
701439,LBS_PER_FT,15
701441,LBS_PER_FT,18
701442,LBS_PER_FT,18
701444,LBS_PER_FT,10.0224
701445,LBS_PER_FT,14.9028
701448,LBS_PER_FT,9.9996
701449,LBS_PER_FT,15.8472
701452,LBS_PER_FT,12.726
701453,LBS_PER_FT,16.2
701454,LBS_PER_FT,14.4
701455,LBS_PER_FT,14.4
701459,LBS_PER_FT,18
701460,LBS_PER_FT,23.4
701463,LBS_PER_FT,19.0896
701464,LBS_PER_FT,21.21
701465,LBS_PER_FT,24.4776
701466,LBS_PER_FT,0.8796
701467,LBS_PER_FT,18.198
701468,LBS_PER_FT,0.6816
701469,LBS_PER_FT,21.0804
701472,LBS_PER_FT,24.24
701473,LBS_PER_FT,24
701474,LBS_PER_FT,38.4
701475,LBS_PER_FT,27.7548
701476,LBS_PER_FT,32.4
701477,LBS_PER_FT,32.7852
701478,LBS_PER_FT,36
701481,LBS_PER_FT,36.5904
701483,LBS_PER_FT,0.606
701484,LBS_PER_FT,1.2144
701486,LBS_PER_FT,2.4
701487,LBS_PER_FT,3.6
701488,LBS_PER_FT,1.1376
701489,LBS_PER_FT,1.35
701490,LBS_PER_FT,1.35
701491,LBS_PER_FT,1.3649
701493,LBS_PER_FT,2.4996
701494,LBS_PER_FT,1.5
701496,LBS_PER_FT,1.5
701499,LBS_PER_FT,1.44
701500,LBS_PER_FT,1.8
701504,LBS_PER_FT,3
701512,LBS_PER_FT,4.2462
701513,LBS_PER_FT,3.636
701516,LBS_PER_FT,4.8
701518,LBS_PER_FT,6
701521,LBS_PER_FT,2.55
701522,LBS_PER_FT,2.652
701523,LBS_PER_FT,3.75
701529,LBS_PER_FT,4.5
701531,LBS_PER_FT,9.0984
701532,LBS_PER_FT,5.3304
701533,LBS_PER_FT,3.06
701536,LBS_PER_FT,6.3
701539,LBS_PER_FT,8.1
701540,LBS_PER_FT,7.2
701547,LBS_PER_FT,5.25
701550,LBS_PER_FT,4.2
701551,LBS_PER_FT,6.906
701555,LBS_PER_FT,8.4
701556,LBS_PER_FT,11.666
701557,LBS_PER_FT,0.144
701559,LBS_PER_FT,6
701562,LBS_PER_FT,8.4
701565,LBS_PER_FT,7.2
701567,LBS_PER_FT,9.6
701569,LBS_PER_FT,12
701570,LBS_PER_FT,14.544
701572,LBS_PER_FT,9.45
701573,LBS_PER_FT,8.1
701574,LBS_PER_FT,10.8
701579,LBS_PER_FT,10.5
701580,LBS_PER_FT,9
701583,LBS_PER_FT,13.5
701587,LBS_PER_FT,15.15
701588,LBS_PER_FT,18.198
701589,LBS_PER_FT,20.5836
701590,LBS_PER_FT,12.5004
701591,LBS_PER_FT,9.99
701592,LBS_PER_FT,9.9
701593,LBS_PER_FT,13.2
701594,LBS_PER_FT,18.3504
701597,LBS_PER_FT,12.725
701599,LBS_PER_FT,14.4
701601,LBS_PER_FT,20.0184
701602,LBS_PER_FT,18
701606,LBS_PER_FT,18.18
701607,LBS_PER_FT,261.792
701611,LBS_PER_FT,17.28
701612,LBS_PER_FT,16.8
701613,LBS_PER_FT,23.3004
701614,LBS_PER_FT,21.21
701615,LBS_PER_FT,21.6288
701617,LBS_PER_FT,24.24
701619,LBS_PER_FT,38.8332
701620,LBS_PER_FT,0.45
701621,LBS_PER_FT,0.758
701623,LBS_PER_FT,0.9
701624,LBS_PER_FT,0.6
701628,LBS_PER_FT,1.5
701629,LBS_PER_FT,39.6
701630,LBS_PER_FT,1.1376
701631,LBS_PER_FT,0.9
701634,LBS_PER_FT,1.8
701635,LBS_PER_FT,1.8
701637,LBS_PER_FT,3.6
701638,LBS_PER_FT,14.86
701639,LBS_PER_FT,3.379
701640,LBS_PER_FT,10.908
701641,LBS_PER_FT,1.836
701642,LBS_PER_FT,4.6992
701643,LBS_PER_FT,14.8896
701644,LBS_PER_FT,43.2
701659,LBS_PER_FT,5.625
701678,LBS_PER_FT,0.2988
701686,LBS_PER_FT,2.619
701691,LBS_PER_FT,21.242
701698,LBS_PER_FT,0.0736
701704,LBS_PER_FT,14.3916
701709,LBS_PER_FT,35.574
701715,LBS_PER_FT,1.17
701717,LBS_PER_FT,3.45
701718,LBS_PER_FT,7.5
701719,LBS_PER_FT,0.1656
701720,LBS_PER_FT,2.6436
701722,LBS_PER_FT,1.2
701723,LBS_PER_FT,1.8696
701724,LBS_PER_FT,3.5976
701725,LBS_PER_FT,4.8528
701726,LBS_PER_FT,6.136
701728,LBS_PER_FT,6.84
701729,LBS_PER_FT,7.3428
701730,LBS_PER_FT,9.1704
701731,LBS_PER_FT,10.92
701732,LBS_PER_FT,10.5732
701733,LBS_PER_FT,14.8608
701734,LBS_PER_FT,18.7968
701740,LBS_PER_FT,23.79
701741,LBS_PER_FT,29.37
701743,LBS_PER_FT,0.606
701748,LBS_PER_FT,1.2132
701749,LBS_PER_FT,1.8696
701753,LBS_PER_FT,3.6696
701754,LBS_PER_FT,3.6696
701758,LBS_PER_FT,6.1296
701760,LBS_PER_FT,9.0696
701762,LBS_PER_FT,14.7
701763,LBS_PER_FT,14.7
701765,LBS_PER_FT,0.2988
701766,LBS_PER_FT,0.3
701767,LBS_PER_FT,31.8696
701769,LBS_PER_FT,0.6744
701770,LBS_PER_FT,1.83
701771,LBS_PER_FT,0.0504
701772,LBS_PER_FT,8.8332
701773,LBS_PER_FT,0.18
701774,LBS_PER_FT,0.2784
701775,LBS_PER_FT,0.4104
701776,LBS_PER_FT,0.9996
701777,LBS_PER_FT,1.6296
701778,LBS_PER_FT,0.4176
701779,LBS_PER_FT,4.814
701780,LBS_PER_FT,7.961
701781,LBS_PER_FT,9.056
701782,LBS_PER_FT,1.57
701783,LBS_PER_FT,1.901
701784,LBS_PER_FT,2.6004
701785,LBS_PER_FT,4.08
701786,LBS_PER_FT,2.6304
701787,LBS_PER_FT,3.961
701788,LBS_PER_FT,5.9172
701789,LBS_PER_FT,7.88
701790,LBS_PER_FT,10.2204
701791,LBS_PER_FT,15.9696
701792,LBS_PER_FT,24.06
701793,LBS_PER_FT,33.4404
701794,LBS_PER_FT,42.7704
701795,LBS_PER_FT,0.6396
701797,LBS_PER_FT,1.6296
701798,LBS_PER_FT,11.5776
701799,LBS_PER_FT,2.64
701801,LBS_PER_FT,63.2988
701802,LBS_PER_FT,0.065
701803,LBS_PER_FT,0.425
701804,LBS_PER_FT,0.1668
701805,LBS_PER_FT,0.3756
701806,LBS_PER_FT,0.3756
701807,LBS_PER_FT,0.5088
701808,LBS_PER_FT,0.6684
701809,LBS_PER_FT,11.16
701810,LBS_PER_FT,56.088
701811,LBS_PER_FT,135.9996
701812,LBS_PER_FT,2.5524
701813,LBS_PER_FT,11.3904
701814,LBS_PER_FT,0.5004
701815,LBS_PER_FT,2.334
701816,LBS_PER_FT,3.6036
701817,LBS_PER_FT,2.1804
701818,LBS_PER_FT,7.9176
701819,LBS_PER_FT,4.7256
701820,LBS_PER_FT,4.704
701821,LBS_PER_FT,0.4056
701822,LBS_PER_FT,0.0996
701823,LBS_PER_FT,0.0996
701824,LBS_PER_FT,0.9996
701825,LBS_PER_FT,0.0996
701826,LBS_PER_FT,0.1668
701829,LBS_PER_FT,0.0996
701830,LBS_PER_FT,0.0996
701831,LBS_PER_FT,17.9172
701832,LBS_PER_FT,13.728
701833,LBS_PER_FT,2.1828
701834,LBS_PER_FT,10.4088
701835,LBS_PER_FT,8.4996
701836,LBS_PER_FT,10.2
701837,LBS_PER_FT,10.4088
701838,LBS_PER_FT,8.916
701839,LBS_PER_FT,18.4428
701840,LBS_PER_FT,13.2
701841,LBS_PER_FT,58.4748
701842,LBS_PER_FT,17.46
701843,LBS_PER_FT,48.0336
701844,LBS_PER_FT,2.0796
701845,LBS_PER_FT,1.716
701846,LBS_PER_FT,16.0248
701847,LBS_PER_FT,1.746
701848,LBS_PER_FT,10.842
701849,LBS_PER_FT,3.66
701850,LBS_PER_FT,18.4428
701851,LBS_PER_FT,51.48
701852,LBS_PER_FT,2.9784
701853,LBS_PER_FT,3.7704
701854,LBS_PER_FT,1.41095
701855,LBS_PER_FT,1.9656
701856,LBS_PER_FT,0.27
701857,LBS_PER_FT,3.7272
701858,LBS_PER_FT,0.3096
701859,LBS_PER_FT,0.9996
701860,LBS_PER_FT,1.05
701861,LBS_PER_FT,24.2688
701862,LBS_PER_FT,0.6684
701863,LBS_PER_FT,0.8448
701864,LBS_PER_FT,1.0536
701865,LBS_PER_FT,2.0652
701866,LBS_PER_FT,0.5124
701867,LBS_PER_FT,0.6696
701868,LBS_PER_FT,2.6796
701869,LBS_PER_FT,2.6796
701870,LBS_PER_FT,4.1736
701871,LBS_PER_FT,6.0672
701872,LBS_PER_FT,6.588
701873,LBS_PER_FT,18.03
701874,LBS_PER_FT,18.03
701875,LBS_PER_FT,0.1692
701876,LBS_PER_FT,0.264
701877,LBS_PER_FT,0.3756
701878,LBS_PER_FT,42.7596
701879,LBS_PER_FT,0.5172
701880,LBS_PER_FT,0.6672
701881,LBS_PER_FT,2.0796
701882,LBS_PER_FT,2.6736
701883,LBS_PER_FT,2.6736
701884,LBS_PER_FT,2.67
701885,LBS_PER_FT,3
701886,LBS_PER_FT,3.3792
701887,LBS_PER_FT,3.7656
701888,LBS_PER_FT,4.176
